PM10,PM2.5,오 존,이산화질소,일산화탄소,아황산가스,날짜,시간대
34.0,17.0,0.045,0.008,0.1,0.002,2021-04-25,23
32.0,15.0,0.043,0.01,0.1,0.002,2021-04-26,0
28.0,13.0,0.036,0.016,0.1,0.004,2021-04-26,1
26.0,16.0,0.043,0.007,0.1,0.002,2021-04-26,2
26.0,14.0,0.046,0.005,0.1,0.002,2021-04-26,3
27.0,16.0,0.045,0.006,0.1,0.002,2021-04-26,4
25.0,16.0,0.044,0.006,0.1,0.002,2021-04-26,5
21.0,15.0,0.043,0.007,0.2,0.002,2021-04-26,6
27.0,17.0,0.041,0.011,0.2,0.002,2021-04-26,7
18.0,8.0,0.043,0.011,0.1,0.002,2021-04-26,8
27.0,15.0,0.041,0.015,0.6,0.007,2021-04-26,9
32.0,15.0,0.039,0.019,1.1,0.014,2021-04-26,10
33.0,18.0,0.038,0.02,0.7,0.01,2021-04-26,11
30.0,9.0,0.039,0.022,0.2,0.004,2021-04-26,12
28.0,11.0,0.045,0.02,0.1,0.003,2021-04-26,13
23.0,15.0,0.048,0.019,0.1,0.002,2021-04-26,14
23.0,12.0,0.054,0.016,0.1,0.002,2021-04-26,15
25.0,12.0,0.056,0.016,0.1,0.005,2021-04-26,16
30.0,16.0,0.058,0.01,0.1,0.006,2021-04-26,17
27.0,16.0,0.042,0.032,0.1,0.006,2021-04-26,18
23.0,18.0,0.045,0.022,0.1,0.006,2021-04-26,19
26.0,15.0,0.051,0.016,0.1,0.002,2021-04-26,20
21.0,13.0,0.047,0.011,0.1,0.003,2021-04-26,21
25.0,17.0,0.04,0.015,0.1,0.003,2021-04-26,22
24.0,17.0,0.042,0.012,0.1,0.003,2021-04-26,23
19.0,16.0,0.034,0.012,0.1,0.003,2021-04-27,0
21.0,16.0,0.036,0.01,0.1,0.003,2021-04-27,1
20.0,17.0,0.034,0.011,0.1,0.003,2021-04-27,2
17.0,15.0,0.035,0.009,0.1,0.002,2021-04-27,3
15.0,14.0,0.03,0.012,0.2,0.002,2021-04-27,4
24.0,16.0,0.026,0.016,0.2,0.002,2021-04-27,5
26.0,16.0,0.02,0.021,0.3,0.002,2021-04-27,6
27.0,19.0,0.016,0.027,0.4,0.003,2021-04-27,7
36.0,21.0,0.014,0.035,0.4,0.005,2021-04-27,8
,,0.022,0.03,0.3,0.009,2021-04-27,9
,,,,,,2021-04-27,10
,,,,,,2021-04-27,11
,,,,,,2021-04-27,12
,,,,,,2021-04-27,13
,,,,,,2021-04-27,14
27.0,16.0,,,,,2021-04-27,15
31.0,20.0,0.048,0.019,0.1,0.004,2021-04-27,16
28.0,17.0,0.048,0.019,0.1,0.002,2021-04-27,17
30.0,15.0,0.048,0.018,0.1,0.002,2021-04-27,18
27.0,18.0,0.049,0.014,0.1,0.002,2021-04-27,19
27.0,17.0,0.046,0.015,0.1,0.001,2021-04-27,20
32.0,17.0,0.044,0.013,0.1,0.001,2021-04-27,21
26.0,16.0,0.038,0.013,0.1,0.001,2021-04-27,22
34.0,20.0,0.038,,0.1,0.001,2021-04-27,23
33.0,15.0,0.045,,0.1,0.001,2021-04-28,0
27.0,15.0,0.041,0.008,0.1,0.001,2021-04-28,1
30.0,20.0,0.035,,0.1,0.001,2021-04-28,2
30.0,23.0,0.035,,0.1,0.001,2021-04-28,3
35.0,18.0,0.033,0.012,0.1,0.001,2021-04-28,4
31.0,22.0,0.033,,0.1,0.001,2021-04-28,5
29.0,16.0,0.022,0.019,0.1,0.001,2021-04-28,6
28.0,17.0,0.017,0.028,0.1,0.001,2021-04-28,7
30.0,24.0,0.027,0.02,0.1,0.001,2021-04-28,8
33.0,21.0,0.036,0.018,0.1,0.001,2021-04-28,9
39.0,22.0,0.043,0.015,0.1,0.001,2021-04-28,10
41.0,24.0,0.044,0.02,0.1,0.002,2021-04-28,11
47.0,25.0,0.055,0.012,0.1,0.002,2021-04-28,12
49.0,21.0,0.056,0.009,0.1,0.002,2021-04-28,13
52.0,26.0,0.066,0.015,0.1,0.003,2021-04-28,14
62.0,22.0,0.074,0.02,0.1,0.005,2021-04-28,15
60.0,30.0,0.047,0.031,0.1,0.006,2021-04-28,16
64.0,20.0,0.055,0.026,0.1,0.006,2021-04-28,17
58.0,24.0,0.05,0.032,0.1,0.004,2021-04-28,18
56.0,25.0,0.042,0.041,0.2,0.004,2021-04-28,19
60.0,23.0,0.022,0.054,0.1,0.003,2021-04-28,20
53.0,27.0,0.021,0.045,0.1,0.002,2021-04-28,21
44.0,27.0,0.024,0.036,0.1,0.003,2021-04-28,22
38.0,21.0,0.034,0.019,0.1,0.002,2021-04-28,23
41.0,26.0,0.02,0.033,0.1,0.003,2021-04-29,0
46.0,30.0,0.015,0.039,0.2,0.004,2021-04-29,1
48.0,27.0,0.024,,0.3,0.003,2021-04-29,2
47.0,25.0,0.021,,0.6,0.003,2021-04-29,3
62.0,34.0,0.021,0.021,0.4,0.003,2021-04-29,4
62.0,32.0,0.021,0.023,0.3,0.003,2021-04-29,5
66.0,33.0,0.025,0.02,0.2,0.002,2021-04-29,6
71.0,34.0,0.017,0.026,0.2,0.002,2021-04-29,7
90.0,36.0,0.012,0.035,0.3,0.006,2021-04-29,8
107.0,37.0,0.021,0.034,0.4,0.009,2021-04-29,9
112.0,38.0,0.038,0.022,0.5,0.006,2021-04-29,10
112.0,39.0,0.061,0.025,0.5,0.009,2021-04-29,11
145.0,36.0,0.082,0.02,0.4,0.007,2021-04-29,12
112.0,24.0,0.07,0.008,0.1,0.002,2021-04-29,13
95.0,25.0,0.069,0.012,0.1,0.002,2021-04-29,14
85.0,27.0,0.069,0.013,0.1,0.002,2021-04-29,15
78.0,28.0,0.066,0.017,0.1,0.002,2021-04-29,16
93.0,27.0,0.069,0.016,0.1,0.002,2021-04-29,17
97.0,31.0,0.07,0.015,0.1,0.002,2021-04-29,18
87.0,33.0,0.062,0.022,0.2,0.002,2021-04-29,19
78.0,31.0,0.042,0.042,0.2,0.002,2021-04-29,20
77.0,31.0,0.053,0.032,0.2,0.002,2021-04-29,21
81.0,35.0,0.062,0.027,0.2,0.003,2021-04-29,22
,41.0,0.076,0.015,0.2,0.003,2021-04-29,23
71.0,26.0,0.075,0.005,0.1,0.002,2021-04-30,0
45.0,27.0,0.074,0.009,0.1,0.002,2021-04-30,1
48.0,33.0,0.07,0.014,0.1,0.002,2021-04-30,2
46.0,26.0,0.073,0.009,0.2,0.001,2021-04-30,3
49.0,29.0,0.075,0.008,0.2,0.001,2021-04-30,4
51.0,29.0,0.07,0.006,0.2,0.001,2021-04-30,5
57.0,27.0,0.062,0.007,0.2,0.002,2021-04-30,6
61.0,33.0,0.06,0.008,0.2,0.001,2021-04-30,7
73.0,39.0,0.056,0.009,0.2,0.001,2021-04-30,8
100.0,45.0,0.056,0.011,0.2,0.001,2021-04-30,9
99.0,47.0,0.057,0.013,0.2,0.001,2021-04-30,10
81.0,30.0,0.058,0.011,0.2,0.001,2021-04-30,11
66.0,20.0,0.057,0.012,0.1,0.001,2021-04-30,12
58.0,22.0,0.061,0.007,0.1,0.001,2021-04-30,13
69.0,20.0,0.057,0.01,0.1,0.001,2021-04-30,14
66.0,23.0,0.054,0.013,0.1,0.001,2021-04-30,15
60.0,18.0,0.052,0.016,0.1,0.001,2021-04-30,16
49.0,20.0,0.055,0.015,0.1,0.001,2021-04-30,17
46.0,16.0,0.057,0.014,0.1,0.001,2021-04-30,18
36.0,19.0,0.056,0.011,0.1,0.001,2021-04-30,19
37.0,16.0,0.051,0.014,0.1,0.001,2021-04-30,20
40.0,18.0,0.053,0.011,0.1,0.001,2021-04-30,21
34.0,11.0,0.055,0.008,0.1,0.001,2021-04-30,22
31.0,14.0,0.045,0.008,0.1,0.001,2021-04-30,23
28.0,18.0,0.044,0.014,0.1,0.001,2021-05-01,0
22.0,16.0,0.045,0.012,0.1,0.002,2021-05-01,1
25.0,18.0,0.039,0.013,0.2,0.002,2021-05-01,2
26.0,21.0,0.04,0.011,0.3,0.003,2021-05-01,3
18.0,20.0,0.041,0.011,0.3,0.003,2021-05-01,4
23.0,18.0,0.04,0.011,0.4,0.003,2021-05-01,5
24.0,27.0,0.036,0.011,0.4,0.003,2021-05-01,6
19.0,19.0,0.038,0.01,0.3,0.002,2021-05-01,7
15.0,13.0,0.038,0.011,0.2,0.002,2021-05-01,8
10.0,13.0,0.042,0.009,0.1,0.001,2021-05-01,9
23.0,19.0,0.047,0.008,0.1,0.001,2021-05-01,10
,,0.051,0.007,0.1,0.001,2021-05-01,11
27.0,19.0,,,,,2021-05-01,12
20.0,13.0,0.053,0.005,0.1,0.001,2021-05-01,13
25.0,17.0,0.052,0.006,0.1,0.001,2021-05-01,14
38.0,12.0,0.053,0.005,0.1,0.001,2021-05-01,15
39.0,18.0,0.055,0.005,0.1,0.001,2021-05-01,16
41.0,22.0,0.058,0.005,0.1,0.001,2021-05-01,17
41.0,23.0,0.056,0.005,0.1,0.001,2021-05-01,18
42.0,22.0,0.058,0.005,0.2,0.002,2021-05-01,19
42.0,19.0,0.058,0.005,0.2,0.001,2021-05-01,20
43.0,24.0,0.058,0.005,0.2,0.002,2021-05-01,21
41.0,27.0,0.059,0.006,0.2,0.002,2021-05-01,22
44.0,28.0,0.062,0.006,0.2,0.002,2021-05-01,23
41.0,28.0,0.062,0.006,0.2,0.001,2021-05-02,0
39.0,25.0,0.063,0.005,0.2,0.002,2021-05-02,1
44.0,32.0,0.059,0.005,0.1,0.001,2021-05-02,2
44.0,27.0,0.056,0.006,0.1,0.001,2021-05-02,3
40.0,26.0,0.054,0.006,0.2,0.001,2021-05-02,4
48.0,32.0,0.053,0.006,0.2,0.001,2021-05-02,5
47.0,36.0,0.054,0.007,0.2,0.001,2021-05-02,6
42.0,28.0,0.049,0.008,0.2,0.001,2021-05-02,7
35.0,24.0,0.045,0.008,0.2,0.001,2021-05-02,8
24.0,21.0,0.045,0.006,0.1,0.001,2021-05-02,9
20.0,16.0,0.047,0.005,0.1,0.001,2021-05-02,10
10.0,13.0,0.047,0.005,0.1,0.001,2021-05-02,11
11.0,13.0,0.048,0.005,0.1,0.001,2021-05-02,12
9.0,8.0,0.05,0.004,0.1,0.001,2021-05-02,13
11.0,8.0,0.051,0.004,0.1,0.001,2021-05-02,14
10.0,9.0,0.053,0.004,0.1,0.001,2021-05-02,15
15.0,6.0,0.052,0.005,0.1,0.001,2021-05-02,16
12.0,6.0,0.054,0.004,0.1,0.001,2021-05-02,17
15.0,8.0,0.055,0.004,0.1,0.001,2021-05-02,18
16.0,12.0,0.053,0.005,0.1,0.001,2021-05-02,19
19.0,17.0,0.05,0.005,0.1,0.001,2021-05-02,20
24.0,11.0,0.045,0.009,0.1,0.001,2021-05-02,21
19.0,19.0,0.041,0.009,0.1,0.001,2021-05-02,22
24.0,20.0,0.042,0.008,0.1,0.001,2021-05-02,23
22.0,14.0,0.034,0.01,0.1,0.001,2021-05-03,0
18.0,16.0,0.032,0.009,0.1,0.001,2021-05-03,1
22.0,16.0,0.03,0.01,0.1,0.001,2021-05-03,2
20.0,15.0,0.031,0.01,0.1,0.001,2021-05-03,3
22.0,15.0,0.04,0.006,0.1,0.001,2021-05-03,4
25.0,15.0,0.021,0.015,0.1,0.001,2021-05-03,5
24.0,20.0,0.012,0.024,0.1,0.001,2021-05-03,6
28.0,18.0,0.013,0.025,0.1,0.001,2021-05-03,7
32.0,21.0,0.013,0.033,0.1,0.002,2021-05-03,8
30.0,19.0,0.016,0.036,0.1,0.003,2021-05-03,9
31.0,21.0,0.027,0.028,0.1,0.004,2021-05-03,10
25.0,13.0,0.042,0.023,0.1,0.002,2021-05-03,11
19.0,13.0,0.053,0.014,0.1,0.002,2021-05-03,12
18.0,14.0,0.062,0.009,0.1,0.002,2021-05-03,13
21.0,13.0,0.061,0.02,0.1,0.004,2021-05-03,14
27.0,13.0,0.06,0.022,0.1,0.003,2021-05-03,15
35.0,15.0,0.057,0.028,0.1,0.003,2021-05-03,16
31.0,23.0,0.051,0.03,0.1,0.006,2021-05-03,17
32.0,11.0,0.045,0.028,0.1,0.003,2021-05-03,18
20.0,15.0,0.052,0.015,0.1,0.001,2021-05-03,19
27.0,19.0,0.049,0.02,0.1,0.001,2021-05-03,20
27.0,15.0,0.048,0.021,0.1,0.001,2021-05-03,21
22.0,18.0,0.04,0.025,0.1,0.002,2021-05-03,22
25.0,17.0,0.043,0.01,0.1,0.001,2021-05-03,23
24.0,17.0,0.046,0.006,0.1,0.001,2021-05-04,0
27.0,17.0,0.046,0.007,0.1,0.001,2021-05-04,1
22.0,17.0,0.039,0.008,0.1,0.001,2021-05-04,2
24.0,18.0,0.033,0.009,0.1,0.001,2021-05-04,3
17.0,19.0,0.028,0.01,0.1,0.001,2021-05-04,4
21.0,10.0,0.027,0.014,0.1,0.001,2021-05-04,5
28.0,19.0,0.017,0.024,0.1,0.001,2021-05-04,6
22.0,19.0,0.024,0.025,0.1,0.001,2021-05-04,7
32.0,17.0,0.022,0.031,0.2,0.003,2021-05-04,8
39.0,23.0,0.014,0.043,0.4,0.006,2021-05-04,9
48.0,24.0,0.01,0.048,0.6,0.006,2021-05-04,10
55.0,19.0,0.015,0.049,0.3,0.006,2021-05-04,11
44.0,20.0,0.027,0.039,0.3,0.008,2021-05-04,12
37.0,18.0,0.035,0.029,0.2,0.009,2021-05-04,13
31.0,14.0,0.028,0.035,0.1,0.003,2021-05-04,14
33.0,11.0,0.037,0.023,0.1,0.006,2021-05-04,15
26.0,14.0,0.036,0.024,0.1,0.008,2021-05-04,16
28.0,19.0,0.042,0.018,0.1,0.006,2021-05-04,17
32.0,15.0,0.038,0.022,0.1,0.005,2021-05-04,18
31.0,14.0,0.035,0.023,0.1,0.005,2021-05-04,19
15.0,10.0,0.039,0.016,0.1,0.005,2021-05-04,20
13.0,8.0,0.033,0.023,0.1,0.003,2021-05-04,21
18.0,9.0,0.028,0.03,0.1,0.003,2021-05-04,22
7.0,8.0,0.031,0.025,0.1,0.003,2021-05-04,23
9.0,6.0,0.041,0.012,0.1,0.002,2021-05-05,0
10.0,7.0,0.045,0.006,0.1,0.002,2021-05-05,1
15.0,9.0,0.044,0.008,0.1,0.001,2021-05-05,2
6.0,7.0,0.049,0.003,0.2,0.001,2021-05-05,3
19.0,14.0,0.053,0.003,0.1,0.001,2021-05-05,4
49.0,21.0,0.054,0.003,0.1,0.001,2021-05-05,5
45.0,19.0,0.054,0.004,0.1,0.001,2021-05-05,6
35.0,15.0,0.05,0.006,0.1,0.001,2021-05-05,7
32.0,12.0,0.046,0.008,0.1,0.001,2021-05-05,8
38.0,12.0,0.046,0.008,0.1,0.001,2021-05-05,9
44.0,14.0,0.051,0.008,0.1,0.001,2021-05-05,10
50.0,16.0,0.056,0.008,0.1,0.001,2021-05-05,11
84.0,20.0,0.059,0.006,0.1,0.001,2021-05-05,12
94.0,22.0,0.059,0.005,0.1,0.001,2021-05-05,13
73.0,22.0,0.061,0.006,0.1,0.001,2021-05-05,14
54.0,18.0,0.063,0.007,0.1,0.001,2021-05-05,15
56.0,18.0,0.061,0.006,0.1,0.001,2021-05-05,16
54.0,21.0,0.061,0.005,0.1,0.001,2021-05-05,17
52.0,17.0,0.061,0.005,0.1,0.001,2021-05-05,18
60.0,13.0,0.058,0.006,0.1,0.001,2021-05-05,19
62.0,20.0,0.055,0.006,0.1,0.001,2021-05-05,20
64.0,18.0,0.052,0.006,0.1,0.001,2021-05-05,21
64.0,23.0,0.049,0.007,0.1,0.001,2021-05-05,22
69.0,22.0,0.045,0.009,0.1,0.001,2021-05-05,23
70.0,17.0,0.046,0.007,0.1,0.001,2021-05-06,0
67.0,14.0,0.047,0.006,0.1,0.001,2021-05-06,1
68.0,16.0,0.044,0.006,0.1,0.001,2021-05-06,2
59.0,17.0,0.033,0.009,0.1,0.001,2021-05-06,3
48.0,18.0,0.028,0.012,0.1,0.001,2021-05-06,4
49.0,16.0,0.03,0.01,0.1,0.001,2021-05-06,5
59.0,19.0,0.018,0.021,0.1,0.001,2021-05-06,6
57.0,20.0,0.007,0.036,0.3,0.002,2021-05-06,7
,,0.011,0.035,0.4,0.004,2021-05-06,8
,,,,,,2021-05-06,9
,,,,,,2021-05-06,10
129.0,62.0,0.062,0.073,1.1,0.033,2021-05-06,11
118.0,60.0,0.129,0.083,0.7,0.028,2021-05-06,12
107.0,39.0,0.11,0.049,0.4,0.014,2021-05-06,13
86.0,20.0,0.062,0.021,0.2,0.003,2021-05-06,14
89.0,19.0,0.051,0.026,0.2,0.003,2021-05-06,15
85.0,18.0,0.046,0.026,0.2,0.002,2021-05-06,16
86.0,17.0,0.047,0.024,0.2,0.002,2021-05-06,17
81.0,19.0,0.048,0.021,0.2,0.002,2021-05-06,18
71.0,21.0,0.042,0.024,0.3,0.002,2021-05-06,19
77.0,22.0,0.032,0.035,0.2,0.002,2021-05-06,20
71.0,18.0,0.04,0.021,0.3,0.002,2021-05-06,21
65.0,20.0,0.032,0.021,0.3,0.002,2021-05-06,22
58.0,24.0,0.029,0.023,0.3,0.002,2021-05-06,23
65.0,23.0,0.03,0.018,0.3,0.002,2021-05-07,0
60.0,24.0,0.026,0.017,0.3,0.002,2021-05-07,1
54.0,22.0,0.029,0.014,0.3,0.001,2021-05-07,2
59.0,22.0,0.031,0.013,0.3,0.002,2021-05-07,3
65.0,24.0,0.03,0.013,0.2,0.002,2021-05-07,4
62.0,20.0,0.028,0.017,0.2,0.001,2021-05-07,5
62.0,21.0,0.01,0.033,0.3,0.002,2021-05-07,6
60.0,25.0,0.015,0.03,0.3,0.002,2021-05-07,7
70.0,26.0,0.01,0.043,0.3,0.002,2021-05-07,8
79.0,28.0,0.013,0.052,0.3,0.003,2021-05-07,9
70.0,25.0,0.039,0.029,0.3,0.002,2021-05-07,10
63.0,20.0,0.05,0.019,0.3,0.002,2021-05-07,11
66.0,23.0,0.056,0.016,0.2,0.002,2021-05-07,12
60.0,25.0,0.06,0.012,0.3,0.002,2021-05-07,13
82.0,32.0,0.053,0.023,0.3,0.002,2021-05-07,14
83.0,36.0,0.055,0.023,0.4,0.002,2021-05-07,15
101.0,39.0,0.05,0.027,0.4,0.002,2021-05-07,16
98.0,46.0,0.052,0.018,0.4,0.001,2021-05-07,17
132.0,43.0,0.049,0.014,0.4,0.001,2021-05-07,18
332.0,91.0,0.042,0.008,0.2,0.001,2021-05-07,19
332.0,99.0,0.039,0.007,0.2,0.001,2021-05-07,20
422.0,124.0,0.039,0.007,0.2,0.001,2021-05-07,21
454.0,125.0,0.035,0.012,0.2,0.001,2021-05-07,22
432.0,121.0,0.038,0.006,0.2,0.001,2021-05-07,23
490.0,136.0,0.037,0.007,0.2,0.001,2021-05-08,0
500.0,134.0,0.038,0.006,0.4,0.001,2021-05-08,1
556.0,142.0,0.038,0.005,0.5,0.001,2021-05-08,2
585.0,149.0,0.036,0.006,0.4,0.001,2021-05-08,3
624.0,155.0,0.037,0.005,0.3,0.001,2021-05-08,4
619.0,156.0,0.035,0.005,0.2,0.001,2021-05-08,5
535.0,147.0,0.024,0.012,0.2,0.001,2021-05-08,6
540.0,147.0,0.016,0.023,0.2,0.002,2021-05-08,7
545.0,148.0,0.021,0.018,0.2,0.001,2021-05-08,8
496.0,135.0,0.028,0.015,0.4,0.002,2021-05-08,9
411.0,117.0,0.036,0.012,0.3,0.002,2021-05-08,10
343.0,93.0,0.045,0.008,0.2,0.002,2021-05-08,11
281.0,87.0,0.053,0.007,0.2,0.002,2021-05-08,12
301.0,90.0,0.054,0.006,0.2,0.002,2021-05-08,13
284.0,87.0,0.05,0.013,0.2,0.002,2021-05-08,14
222.0,68.0,0.051,0.016,0.2,0.002,2021-05-08,15
206.0,62.0,0.055,0.012,0.2,0.002,2021-05-08,16
218.0,65.0,0.058,0.008,0.2,0.002,2021-05-08,17
217.0,64.0,0.059,0.007,0.2,0.002,2021-05-08,18
276.0,64.0,0.065,0.005,0.2,0.002,2021-05-08,19
281.0,67.0,0.066,0.005,0.2,0.002,2021-05-08,20
265.0,66.0,0.067,0.006,0.3,0.002,2021-05-08,21
211.0,61.0,0.075,0.006,0.4,0.002,2021-05-08,22
214.0,68.0,0.082,0.006,0.5,0.002,2021-05-08,23
242.0,73.0,0.081,0.005,0.4,0.002,2021-05-09,0
252.0,75.0,0.073,0.007,0.5,0.002,2021-05-09,1
269.0,73.0,0.071,0.005,0.4,0.002,2021-05-09,2
241.0,69.0,0.066,0.006,0.3,0.001,2021-05-09,3
208.0,63.0,0.062,0.005,0.3,0.002,2021-05-09,4
202.0,58.0,0.057,0.007,0.3,0.002,2021-05-09,5
185.0,54.0,0.054,0.006,0.3,0.002,2021-05-09,6
145.0,42.0,0.044,0.008,0.3,0.002,2021-05-09,7
133.0,44.0,0.046,0.008,0.3,0.002,2021-05-09,8
122.0,42.0,0.049,0.008,0.3,0.002,2021-05-09,9
111.0,44.0,0.048,0.012,0.4,0.002,2021-05-09,10
99.0,36.0,0.052,0.01,0.3,0.002,2021-05-09,11
60.0,22.0,0.046,0.013,0.2,0.002,2021-05-09,12
35.0,11.0,0.05,0.003,0.2,0.001,2021-05-09,13
41.0,17.0,0.051,0.004,0.2,0.001,2021-05-09,14
37.0,10.0,0.052,0.003,0.1,0.001,2021-05-09,15
29.0,12.0,0.054,0.003,0.1,0.001,2021-05-09,16
27.0,11.0,0.054,0.003,0.1,0.001,2021-05-09,17
27.0,13.0,0.053,0.004,0.1,0.001,2021-05-09,18
27.0,9.0,0.052,0.004,0.1,0.001,2021-05-09,19
26.0,12.0,0.052,0.005,0.1,0.001,2021-05-09,20
27.0,10.0,0.047,0.006,0.2,0.001,2021-05-09,21
32.0,16.0,0.045,0.007,0.2,0.001,2021-05-09,22
30.0,17.0,0.048,0.006,0.2,0.002,2021-05-09,23
28.0,12.0,0.041,0.01,0.2,0.002,2021-05-10,0
23.0,11.0,0.038,0.007,0.2,0.001,2021-05-10,1
27.0,14.0,0.034,0.009,0.2,0.001,2021-05-10,2
22.0,15.0,0.031,0.009,0.2,0.001,2021-05-10,3
29.0,10.0,0.028,0.012,0.2,0.001,2021-05-10,4
31.0,19.0,0.019,0.021,0.5,0.003,2021-05-10,5
31.0,13.0,0.019,0.023,0.5,0.003,2021-05-10,6
37.0,25.0,0.015,0.029,0.5,0.003,2021-05-10,7
41.0,15.0,0.016,0.034,0.3,0.002,2021-05-10,8
34.0,13.0,0.036,0.018,0.2,0.002,2021-05-10,9
48.0,15.0,0.031,0.025,0.2,0.004,2021-05-10,10
27.0,11.0,0.044,0.015,0.2,0.002,2021-05-10,11
,,,,,,2021-05-10,12
,,,,,,2021-05-10,13
,,,,,,2021-05-10,14
,,,,,,2021-05-10,15
,,,,,,2021-05-10,16
32.0,18.0,0.044,0.03,0.3,0.004,2021-05-10,17
30.0,14.0,0.05,0.016,0.2,0.002,2021-05-10,18
39.0,18.0,0.047,0.024,0.2,0.003,2021-05-10,19
32.0,22.0,0.047,0.023,0.2,0.003,2021-05-10,20
33.0,17.0,0.048,0.018,0.2,0.003,2021-05-10,21
31.0,18.0,0.05,0.012,0.2,0.004,2021-05-10,22
27.0,15.0,0.05,0.009,0.2,0.002,2021-05-10,23
26.0,15.0,0.049,0.008,0.2,0.002,2021-05-11,0
26.0,16.0,0.052,0.007,0.2,0.002,2021-05-11,1
24.0,12.0,0.053,0.006,0.2,0.002,2021-05-11,2
26.0,16.0,0.053,0.006,0.2,0.002,2021-05-11,3
22.0,15.0,0.051,0.006,0.2,0.002,2021-05-11,4
31.0,17.0,0.043,0.008,0.2,0.002,2021-05-11,5
30.0,22.0,0.038,0.01,0.2,0.002,2021-05-11,6
29.0,21.0,0.035,0.013,0.2,0.002,2021-05-11,7
34.0,25.0,0.031,0.018,0.2,0.002,2021-05-11,8
28.0,21.0,0.034,0.018,0.2,0.002,2021-05-11,9
36.0,19.0,0.038,0.016,0.2,0.002,2021-05-11,10
40.0,22.0,0.04,0.018,0.3,0.002,2021-05-11,11
38.0,20.0,0.043,0.017,0.3,0.003,2021-05-11,12
35.0,20.0,0.053,0.013,0.3,0.003,2021-05-11,13
44.0,24.0,0.052,0.019,0.3,0.003,2021-05-11,14
41.0,32.0,0.05,0.024,0.3,0.003,2021-05-11,15
50.0,36.0,0.05,0.025,0.3,0.003,2021-05-11,16
56.0,38.0,0.053,0.024,0.3,0.003,2021-05-11,17
52.0,38.0,0.053,0.021,0.3,0.003,2021-05-11,18
40.0,28.0,0.057,0.018,0.3,0.002,2021-05-11,19
33.0,18.0,0.056,0.013,0.3,0.002,2021-05-11,20
36.0,29.0,0.052,0.011,0.3,0.002,2021-05-11,21
36.0,26.0,0.051,0.01,0.3,0.002,2021-05-11,22
35.0,25.0,0.051,0.008,0.3,0.002,2021-05-11,23
25.0,20.0,0.051,0.007,0.2,0.002,2021-05-12,0
21.0,13.0,0.052,0.006,0.2,0.002,2021-05-12,1
18.0,14.0,0.053,0.005,0.2,0.002,2021-05-12,2
15.0,12.0,0.054,0.004,0.2,0.002,2021-05-12,3
17.0,11.0,0.054,0.004,0.2,0.001,2021-05-12,4
19.0,10.0,0.053,0.005,0.2,0.001,2021-05-12,5
17.0,16.0,0.051,0.006,0.2,0.001,2021-05-12,6
17.0,14.0,0.048,0.008,0.2,0.002,2021-05-12,7
20.0,15.0,0.049,0.009,0.2,0.002,2021-05-12,8
30.0,15.0,0.048,0.01,0.2,0.002,2021-05-12,9
30.0,14.0,0.045,0.014,0.2,0.002,2021-05-12,10
32.0,19.0,0.049,0.013,0.2,0.002,2021-05-12,11
36.0,18.0,0.048,0.016,0.2,0.002,2021-05-12,12
30.0,16.0,0.057,0.008,0.2,0.002,2021-05-12,13
35.0,21.0,0.059,0.011,0.2,0.003,2021-05-12,14
34.0,24.0,0.059,0.013,0.2,0.003,2021-05-12,15
48.0,24.0,0.061,0.012,0.3,0.003,2021-05-12,16
45.0,26.0,0.057,0.016,0.2,0.002,2021-05-12,17
45.0,30.0,0.064,0.013,0.2,0.002,2021-05-12,18
50.0,31.0,0.046,0.03,0.2,0.003,2021-05-12,19
44.0,30.0,0.047,0.025,0.2,0.002,2021-05-12,20
47.0,27.0,0.044,0.024,0.3,0.003,2021-05-12,21
34.0,20.0,0.049,0.013,0.3,0.004,2021-05-12,22
40.0,24.0,0.04,0.017,0.3,0.004,2021-05-12,23
34.0,28.0,0.037,0.014,0.2,0.003,2021-05-13,0
37.0,28.0,0.031,0.019,0.3,0.002,2021-05-13,1
45.0,24.0,0.034,0.017,0.3,0.003,2021-05-13,2
43.0,24.0,0.038,0.013,0.2,0.003,2021-05-13,3
35.0,25.0,0.035,0.011,0.2,0.002,2021-05-13,4
35.0,21.0,0.024,0.017,0.2,0.002,2021-05-13,5
34.0,26.0,0.016,0.024,0.2,0.001,2021-05-13,6
38.0,26.0,0.013,0.03,0.3,0.002,2021-05-13,7
42.0,29.0,0.018,0.037,0.3,0.005,2021-05-13,8
56.0,24.0,0.037,0.022,0.6,0.009,2021-05-13,9
49.0,24.0,0.043,0.021,0.5,0.008,2021-05-13,10
35.0,18.0,0.05,0.018,0.2,0.003,2021-05-13,11
30.0,19.0,0.05,0.02,0.3,0.004,2021-05-13,12
21.0,19.0,0.056,0.02,0.2,0.002,2021-05-13,13
27.0,20.0,0.064,0.015,0.2,0.003,2021-05-13,14
31.0,23.0,0.073,0.014,0.3,0.003,2021-05-13,15
31.0,19.0,0.064,0.028,0.2,0.007,2021-05-13,16
30.0,15.0,0.063,0.035,0.3,0.008,2021-05-13,17
29.0,19.0,0.055,0.033,0.3,0.005,2021-05-13,18
24.0,12.0,0.057,0.023,0.2,0.004,2021-05-13,19
25.0,13.0,0.034,0.039,0.2,0.003,2021-05-13,20
16.0,12.0,0.033,0.03,0.2,0.002,2021-05-13,21
